ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nfl.p.26483,Case,Keenum,QB,HOU,BAL,HOU@BAL,1:00PM EDT,20,0.2,Q," "
nfl.p.26664,Robert,Woods,WR,HOU,BAL,HOU@BAL,1:00PM EDT,11,5.2," "," "
nfl.p.30352,Noah,Brown,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,5.5," "," "
nfl.p.30364,Mason,Schreck,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.8," "," "
nfl.p.30860,Dare,Ogunbowale,RB,HOU,BAL,HOU@BAL,1:00PM EDT,10,2.6,Q," "
nfl.p.31107,Dalton,Schultz,TE,HOU,BAL,HOU@BAL,1:00PM EDT,19,8.8," "," "
nfl.p.31228,Mike,Boone,RB,HOU,BAL,HOU@BAL,1:00PM EDT,10,3.0," "," "
nfl.p.31906,Devin,Singletary,RB,HOU,BAL,HOU@BAL,1:00PM EDT,12,9.6," "," "
nfl.p.32124,Alex,Bachman,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.32187,Steven,Sims,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,2.0," "," "
nfl.p.32225,Andrew,Beck,RB,HOU,BAL,HOU@BAL,1:00PM EDT,10,1.0," "," "
nfl.p.33455,Davis,Mills,QB,HOU,BAL,HOU@BAL,1:00PM EDT,20,13.1," "," "
nfl.p.33477,Nico,Collins,WR,HOU,BAL,HOU@BAL,1:00PM EDT,12,7.9," "," "
nfl.p.33535,Brevin,Jordan,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,2.2,Q," "
nfl.p.33597,Jalen,Camp,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,1.2," "," "
nfl.p.33632,Gerrid,Doaks,RB,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0,Q," "
nfl.p.33999,John,Metchie III,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.34063,Dameon,Pierce,RB,HOU,BAL,HOU@BAL,1:00PM EDT,18,11.6," "," "
nfl.p.34601,Johnny,Johnson III,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.27540,Odell,Beckham Jr.,WR,BAL,HOU,HOU@BAL,1:00PM EDT,14,0.0," "," "
nfl.p.28408,Nelson,Agholor,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,4.0," "," "
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,HOU@BAL,1:00PM EDT,29,20.3," "," "
nfl.p.31056,Mark,Andrews,TE,BAL,HOU,HOU@BAL,1:00PM EDT,25,10.2," "," "
nfl.p.31424,Gus,Edwards,RB,BAL,HOU,HOU@BAL,1:00PM EDT,17,6.5," "," "
nfl.p.31945,Justice,Hill,RB,BAL,HOU,HOU@BAL,1:00PM EDT,13,2.4," "," "
nfl.p.32762,Devin,Duvernay,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,7.0," "," "
nfl.p.32871,James,Proche II,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.8,Q," "
nfl.p.32993,Tyler,Huntley,QB,BAL,HOU,HOU@BAL,1:00PM EDT,20,12.1,Q," "
nfl.p.33519,Tylan,Wallace,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.9," "," "
nfl.p.33572,Ben,Mason,RB,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.33797,Tarik,Black,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.34084,Charlie,Kolar,TE,BAL,HOU,HOU@BAL,1:00PM EDT,10,6.9," "," "
nfl.p.34095,Isaiah,Likely,TE,BAL,HOU,HOU@BAL,1:00PM EDT,10,5.2," "," "
nfl.p.34387,Shemar,Bridges,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.34389,Anthony,Brown,QB,BAL,HOU,HOU@BAL,1:00PM EDT,20,3.8," "," "
nfl.p.40639,Owen,Wright,RB,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.40640,Sean,Ryan,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.40641,Keaton,Mitchell,RB,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0,Q," "
nfl.p.40642,Dontay,Demus Jr.,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.40643,Travis,Vokolek,TE,BAL,HOU,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.t.34,Houston,Texans,DEF,HOU,BAL,HOU@BAL,1:00PM EDT,13,0.0," "," "
nfl.t.33,Baltimore,Ravens,DEF,BAL,HOU,HOU@BAL,1:00PM EDT,21,0.0," "," "
nfl.p.40232,Xavier,Hutchinson,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.40288,Jared,Wayne,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0,Q," "
nfl.p.40097,Tank,Dell,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0,Q," "
nfl.p.8937,Josh,Johnson,QB,BAL,HOU,HOU@BAL,1:00PM EDT,20,0.9," "," "
nfl.p.29257,Laquon,Treadwell,WR,BAL,HOU,HOU@BAL,1:00PM EDT,10,2.4," "," "
nfl.p.40039,Zay,Flowers,WR,BAL,HOU,HOU@BAL,1:00PM EDT,11,0.0," "," "
nfl.p.28403,Melvin,Gordon III,RB,BAL,HOU,HOU@BAL,1:00PM EDT,10,7.5," "," "
nfl.p.40030,C.J.,Stroud,QB,HOU,BAL,HOU@BAL,1:00PM EDT,20,0.0," "," "
nfl.p.28658,Eric,Tomlinson,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,3.1," "," "
nfl.p.32771,Dalton,Keene,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.29328,Nick,Vannett,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,1.2," "," "
nfl.p.30592,Patrick,Ricard,RB,BAL,HOU,HOU@BAL,1:00PM EDT,10,1.1," "," "
nfl.p.32725,J.K.,Dobbins,RB,BAL,HOU,HOU@BAL,1:00PM EDT,21,10.7," "," "
nfl.p.33415,Rashod,Bateman,WR,BAL,HOU,HOU@BAL,1:00PM EDT,15,7.7," "," "
nfl.p.40760,Jordan,Murray,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.34126,Teagan,Quitoriano,TE,HOU,BAL,HOU@BAL,1:00PM EDT,10,3.8," "," "
nfl.p.34346,E.J.,Perry,QB,HOU,BAL,HOU@BAL,1:00PM EDT,20,0.0," "," "
nfl.p.29070,Adam,Humphries,WR,HOU,BAL,HOU@BAL,1:00PM EDT,10,0.0," "," "
nfl.p.24822,Andy,Dalton,QB,CAR,ATL,CAR@ATL,1:00PM EDT,20,13.1,Q," "
nfl.p.27277,Adam,Thielen,WR,CAR,ATL,CAR@ATL,1:00PM EDT,15,8.4," "," "
nfl.p.28730,Damiere,Byrd,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,3.8,IR," "
nfl.p.30995,Hayden,Hurst,TE,CAR,ATL,CAR@ATL,1:00PM EDT,13,6.5," "," "
nfl.p.31031,DJ,Chark Jr.,WR,CAR,ATL,CAR@ATL,1:00PM EDT,13,7.6," "," "
nfl.p.31071,Ian,Thomas,TE,CAR,ATL,CAR@ATL,1:00PM EDT,10,2.2," "," "
nfl.p.31885,Miles,Sanders,RB,CAR,ATL,CAR@ATL,1:00PM EDT,19,11.7,Q," "
nfl.p.32712,Laviska,Shenault Jr.,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,4.6," "," "
nfl.p.32921,Stephen,Sullivan,TE,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.7," "," "
nfl.p.33151,Giovanni,Ricci,TE,CAR,ATL,CAR@ATL,1:00PM EDT,10,1.3," "," "
nfl.p.33447,Terrace,Marshall Jr.,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,5.3,Q," "
nfl.p.33471,Tommy,Tremble,TE,CAR,ATL,CAR@ATL,1:00PM EDT,10,2.9," "," "
nfl.p.33514,Chuba,Hubbard,RB,CAR,ATL,CAR@ATL,1:00PM EDT,11,5.9," "," "
nfl.p.33592,Shi,Smith,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,3.2," "," "
nfl.p.33724,Spencer,Brown,RB,CAR,ATL,CAR@ATL,1:00PM EDT,10,3.2," "," "
nfl.p.33921,C.J.,Saunders,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.34050,Matt,Corral,QB,CAR,ATL,CAR@ATL,1:00PM EDT,20,0.0," "," "
nfl.p.34231,Derek,Wright,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0,Q," "
nfl.p.34617,Raheem,Blackshear,RB,CAR,ATL,CAR@ATL,1:00PM EDT,10,2.9," "," "
nfl.p.26652,Cordarrelle,Patterson,RB,ATL,CAR,CAR@ATL,1:00PM EDT,11,11.1,Q," "
nfl.p.28141,Keith,Smith,RB,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.2," "," "
nfl.p.28839,Taylor,Heinicke,QB,ATL,CAR,CAR@ATL,1:00PM EDT,20,13.6," "," "
nfl.p.30213,Jonnu,Smith,TE,ATL,CAR,CAR@ATL,1:00PM EDT,10,3.2," "," "
nfl.p.30231,Mack,Hollins,WR,ATL,CAR,CAR@ATL,1:00PM EDT,13,7.4," "," "
nfl.p.31219,Logan,Woodside,QB,ATL,CAR,CAR@ATL,1:00PM EDT,20,0.0," "," "
nfl.p.31769,KhaDarel,Hodge,WR,ATL,CAR,CAR@ATL,1:00PM EDT,11,2.7,Q," "
nfl.p.32040,Scott,Miller,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,2.6," "," "
nfl.p.32293,Penny,Hart,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,1.2,Q," "
nfl.p.32588,Parker,Hesse,TE,ATL,CAR,CAR@ATL,1:00PM EDT,10,1.3," "," "
nfl.p.33392,Kyle,Pitts,TE,ATL,CAR,CAR@ATL,1:00PM EDT,16,6.2," "," "
nfl.p.33963,Drake,London,WR,ATL,CAR,CAR@ATL,1:00PM EDT,17,8.4," "," "
nfl.p.34030,Desmond,Ridder,QB,ATL,CAR,CAR@ATL,1:00PM EDT,20,9.7," "," "
nfl.p.34107,Tyler,Allgeier,RB,ATL,CAR,CAR@ATL,1:00PM EDT,14,9.5," "," "
nfl.p.34169,John,FitzPatrick,TE,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.34625,Tucker,Fisk,TE,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.34719,Josh,Ali,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40003,Clint,Ratkovich,RB,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40055,Bijan,Robinson,RB,ATL,CAR,CAR@ATL,1:00PM EDT,27,0.0," "," "
nfl.p.40419,Keilahn,Harris,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40420,Carlos,Washington Jr.,RB,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40424,Xavier,Malone,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.t.29,Carolina,Panthers,DEF,CAR,ATL,CAR@ATL,1:00PM EDT,15,0.0," "," "
nfl.t.1,Atlanta,Falcons,DEF,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40582,Josh,Vann,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40587,Camerun,Peoples,RB,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.34442,Slade,Bolden,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.31952,Gary,Jennings,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.31889,J.J.,Arcega-Whiteside,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40073,Jonathan,Mingo,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.40029,Bryce,Young,QB,CAR,ATL,CAR@ATL,1:00PM EDT,23,0.0," "," "
nfl.p.28531,MyCole,Pruitt,TE,ATL,CAR,CAR@ATL,1:00PM EDT,10,4.7," "," "
nfl.p.31194,Javon,Wims,WR,CAR,ATL,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.32859,Jake,Luton,QB,CAR,ATL,CAR@ATL,1:00PM EDT,20,0.0," "," "
nfl.p.31258,Godwin,Igwebuike,RB,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.2," "," "
nfl.p.33384,Mathew,Sexton,WR,ATL,CAR,CAR@ATL,1:00PM EDT,10,0.0," "," "
nfl.p.28638,Trevor,Siemian,QB,CIN,CLE,CIN@CLE,1:00PM EDT,20,5.6," "," "
nfl.p.29288,Tyler,Boyd,WR,CIN,CLE,CIN@CLE,1:00PM EDT,12,7.9," "," "
nfl.p.30161,Joe,Mixon,RB,CIN,CLE,CIN@CLE,1:00PM EDT,23,14.2," "," "
nfl.p.30290,Trent,Taylor,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.6," "," "
nfl.p.31257,Tanner,Hudson,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,3.0,Q," "
nfl.p.31882,Irv,Smith Jr.,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,5.5," "," "
nfl.p.31884,Drew,Sample,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.4," "," "
nfl.p.32014,Trayveon,Williams,RB,CIN,CLE,CIN@CLE,1:00PM EDT,11,0.7,Q," "
nfl.p.32138,Jake,Browning,QB,CIN,CLE,CIN@CLE,1:00PM EDT,20,0.0," "," "
nfl.p.32438,Trenton,Irwin,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,5.3," "," "
nfl.p.32469,Stanley,Morgan,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.32671,Joe,Burrow,QB,CIN,CLE,CIN@CLE,1:00PM EDT,30,22.1,Q," "
nfl.p.32703,Tee,Higgins,WR,CIN,CLE,CIN@CLE,1:00PM EDT,19,12.5," "," "
nfl.p.32761,Devin,Asiasi,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.4," "," "
nfl.p.33315,Nick,Bowers,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.33393,Ja'Marr,Chase,WR,CIN,CLE,CIN@CLE,1:00PM EDT,35,16.2," "," "
nfl.p.33590,Chris,Evans,RB,CIN,CLE,CIN@CLE,1:00PM EDT,10,1.3," "," "
nfl.p.34473,Kwamie,Lassiter II,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.40196,Chase,Brown,RB,CIN,CLE,CIN@CLE,1:00PM EDT,12,0.0," "," "
nfl.p.40462,Calvin,Tyler Jr.,RB,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.40472,Christian,Trahan,TE,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.40474,Jacob,Saylors,RB,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.40487,Mac,Hippenhammer,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.40491,Shedrick,Jackson,WR,CIN,CLE,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.28392,Amari,Cooper,WR,CLE,CIN,CIN@CLE,1:00PM EDT,23,12.2," "," "
nfl.p.29420,Jakeem,Grant Sr.,WR,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.30125,Deshaun,Watson,QB,CLE,CIN,CIN@CLE,1:00PM EDT,24,15.1," "," "
nfl.p.30142,David,Njoku,TE,CLE,CIN,CIN@CLE,1:00PM EDT,14,8.1," "," "
nfl.p.30248,Joshua,Dobbs,QB,CLE,CIN,CIN@CLE,1:00PM EDT,20,11.4," "," "
nfl.p.31005,Nick,Chubb,RB,CLE,CIN,CIN@CLE,1:00PM EDT,31,15.8," "," "
nfl.p.31068,Jordan,Akins,TE,CLE,CIN,CIN@CLE,1:00PM EDT,12,6.5," "," "
nfl.p.31145,John,Kelly Jr.,RB,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.32785,Harrison,Bryant,TE,CLE,CIN,CIN@CLE,1:00PM EDT,10,3.3,Q," "
nfl.p.32857,Donovan,Peoples-Jones,WR,CLE,CIN,CIN@CLE,1:00PM EDT,10,8.0," "," "
nfl.p.33422,Elijah,Moore,WR,CLE,CIN,CIN@CLE,1:00PM EDT,12,4.6,Q," "
nfl.p.33454,Kellen,Mond,QB,CLE,CIN,CIN@CLE,1:00PM EDT,20,0.0," "," "
nfl.p.33517,Jaelon,Darden,WR,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.3,Q," "
nfl.p.33599,Demetric,Felton Jr.,RB,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.2," "," "
nfl.p.34055,David,Bell,WR,CLE,CIN,CIN@CLE,1:00PM EDT,10,2.2," "," "
nfl.p.34112,Jerome,Ford,RB,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.1,Q," "
nfl.p.34478,Mike,Harley Jr.,WR,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.p.34489,Zaire,Mitchell-Paden,TE,CLE,CIN,CIN@CLE,1:00PM EDT,10,0.0," "," "
nfl.t.4,Cincinnati,Bengals,DEF,CIN,CLE,CIN@CLE,1:00PM EDT,15,0.0," "," "
nfl.t.5,Cleveland,Browns,DEF,CLE,CIN,CIN@CLE,1:00PM EDT,14,0.0," "," "
